PPO,multivariate-genuine-1k,multivariate-genuine-100%,univariate-genuine-1k,univariate-genuine-100%,uniform-genuine-1k,uniform-genuine-100%,mixture-genuine-1k,mixture-genuine-100%
0.42,0.655,0.38,0.43500000000000005,0.43999999999999995,0.365,0.52,0.265,0.585
0.42500000000000004,0.42999999999999994,0.33499999999999996,0.435,0.46499999999999997,0.42000000000000004,0.375,0.37,0.53
0.30000000000000004,0.59,0.32999999999999996,0.365,0.33,0.56,0.47,0.3,0.55
0.405,0.6799999999999999,0.56,0.42,0.35,0.5900000000000001,0.33,0.42500000000000004,0.24
0.44000000000000006,0.385,0.425,0.49,0.55,0.36,0.585,0.6799999999999999,0.43500000000000005
0.31,0.575,0.6799999999999999,0.39,0.44999999999999996,0.395,0.425,0.36,0.67
0.405,0.435,0.5249999999999999,0.295,0.32,0.385,0.515,0.39,0.56
0.44,0.435,0.365,0.315,0.32,0.5549999999999999,0.32,0.375,0.45999999999999996
0.395,0.33499999999999996,0.445,0.415,0.305,0.28500000000000003,0.53,0.635,0.375
0.33999999999999997,0.435,0.52,0.46499999999999997,0.395,0.25,0.42500000000000004,0.425,0.5
0.6000000000000001,0.64,0.39,0.38,0.325,0.52,0.43500000000000005,0.32499999999999996,0.385
0.305,0.385,0.405,0.33999999999999997,0.395,0.56,0.365,0.275,0.54
0.32,0.345,0.605,0.235,0.525,0.275,0.165,0.475,0.505
0.33999999999999997,0.51,0.43,0.42,0.44,0.515,0.41500000000000004,0.39,0.44000000000000006
0.38,0.5549999999999999,0.27,0.5549999999999999,0.385,0.40499999999999997,0.48,0.39,0.6
0.355,0.29500000000000004,0.375,0.5,0.46,0.22,0.36,0.275,0.28500000000000003
0.2,0.545,0.425,0.235,0.5,0.55,0.41500000000000004,0.39,0.47
0.36,0.42000000000000004,0.415,0.33999999999999997,0.245,0.305,0.42000000000000004,0.245,0.5
0.33499999999999996,0.645,0.615,0.39,0.32,0.515,0.325,0.385,0.665
0.365,0.685,0.425,0.48,0.395,0.27,0.5,0.315,0.22499999999999998
0.585,0.42500000000000004,0.33,0.37,0.41500000000000004,0.42000000000000004,0.255,0.485,0.3
0.345,0.33499999999999996,0.385,0.46499999999999997,0.425,0.435,0.325,0.34,0.505
0.445,0.525,0.41,0.395,0.39,0.69,0.655,0.36,0.78
0.30000000000000004,0.55,0.365,0.34,0.33,0.33999999999999997,0.17,0.415,0.37
0.365,0.485,0.6000000000000001,0.47,0.255,0.395,0.55,0.435,0.625
0.225,0.37,0.485,0.525,0.33499999999999996,0.40499999999999997,0.475,0.325,0.56
0.495,0.41000000000000003,0.29,0.4,0.365,0.41000000000000003,0.525,0.55,0.64
0.28500000000000003,0.525,0.41500000000000004,0.28500000000000003,0.49,0.22000000000000003,0.44,0.235,0.465
0.405,0.435,0.435,0.5,0.43,0.415,0.8,0.67,0.27
0.41000000000000003,0.28,0.295,0.425,0.32499999999999996,0.265,0.44000000000000006,0.45999999999999996,0.485
0.28500000000000003,0.48,0.505,0.5449999999999999,0.595,0.45,0.445,0.42000000000000004,0.53
0.31,0.365,0.2,0.43000000000000005,0.31,0.495,0.35,0.255,0.49
0.355,0.5599999999999999,0.53,0.29000000000000004,0.335,0.38,0.305,0.475,0.36
0.285,0.5750000000000001,0.43,0.5,0.395,0.55,0.41000000000000003,0.485,0.4
0.36,0.45499999999999996,0.555,0.45499999999999996,0.34500000000000003,0.345,0.26,0.38,0.38
0.655,0.595,0.365,0.4,0.505,0.49,0.32,0.38,0.505
0.385,0.645,0.355,0.55,0.345,0.515,0.42000000000000004,0.61,0.38
0.37,0.37,0.33499999999999996,0.36,0.395,0.33999999999999997,0.3,0.605,0.375
0.26,0.565,0.5650000000000001,0.375,0.4,0.445,0.425,0.315,0.57
0.405,0.305,0.47000000000000003,0.435,0.33499999999999996,0.46499999999999997,0.335,0.43,0.30000000000000004
0.43500000000000005,0.62,0.355,0.505,0.27,0.355,0.385,0.61,0.37
0.33999999999999997,0.55,0.425,0.485,0.44499999999999995,0.2,0.345,0.455,0.385
0.355,0.405,0.345,0.19,0.53,0.355,0.29000000000000004,0.345,0.48
0.28500000000000003,0.525,0.325,0.315,0.17,0.41000000000000003,0.54,0.485,0.52
0.265,0.505,0.6,0.33,0.245,0.345,0.395,0.345,0.485
0.445,0.5,0.46499999999999997,0.37,0.375,0.38,0.505,0.44000000000000006,0.565
0.24,0.535,0.79,0.35,0.405,0.395,0.25,0.555,0.315
0.215,0.41500000000000004,0.455,0.41000000000000003,0.32,0.345,0.305,0.57,0.31
0.345,0.5800000000000001,0.525,0.31000000000000005,0.385,0.41500000000000004,0.245,0.21,0.41000000000000003
0.395,0.31,0.355,0.555,0.3,0.265,0.295,0.425,0.42500000000000004
0.21500000000000002,0.56,0.32499999999999996,0.395,0.41000000000000003,0.485,0.41500000000000004,0.35,0.335
0.45,0.395,0.41500000000000004,0.265,0.225,0.355,0.275,0.315,0.235
0.23500000000000001,0.36,0.44499999999999995,0.495,0.35,0.265,0.355,0.365,0.385
0.37,0.325,0.48,0.485,0.315,0.38,0.585,0.42,0.745
0.46499999999999997,0.375,0.48,0.445,0.30000000000000004,0.32999999999999996,0.235,0.35,0.535
0.265,0.4,0.5650000000000001,0.345,0.275,0.43,0.415,0.41000000000000003,0.49
0.28500000000000003,0.315,0.58,0.5549999999999999,0.475,0.38,0.395,0.425,0.42500000000000004
0.565,0.495,0.5800000000000001,0.355,0.28500000000000003,0.535,0.435,0.33999999999999997,0.345
0.245,0.495,0.69,0.395,0.375,0.24,0.52,0.29000000000000004,0.24000000000000002
0.29000000000000004,0.34,0.425,0.545,0.45,0.255,0.435,0.5,0.125
0.32999999999999996,0.63,0.36,0.46499999999999997,0.405,0.46,0.405,0.33499999999999996,0.38
0.435,0.43500000000000005,0.43,0.43,0.545,0.42,0.32999999999999996,0.30000000000000004,0.39
0.315,0.235,0.51,0.41500000000000004,0.425,0.51,0.665,0.435,0.40499999999999997
0.41500000000000004,0.575,0.735,0.41000000000000003,0.35,0.525,0.51,0.545,0.575
0.365,0.41500000000000004,0.44999999999999996,0.46499999999999997,0.33999999999999997,0.365,0.32,0.26,0.42999999999999994
0.235,0.44,0.47000000000000003,0.345,0.62,0.41500000000000004,0.455,0.27,0.48
0.33999999999999997,0.365,0.415,0.485,0.24,0.275,0.29000000000000004,0.6799999999999999,0.44499999999999995
0.29000000000000004,0.315,0.52,0.31,0.245,0.39,0.275,0.59,0.48
0.535,0.55,0.62,0.245,0.32999999999999996,0.3,0.5449999999999999,0.435,0.5700000000000001
0.31999999999999995,0.42,0.485,0.44,0.355,0.255,0.37,0.375,0.45
0.51,0.41500000000000004,0.51,0.21500000000000002,0.315,0.295,0.37,0.42000000000000004,0.45999999999999996
0.58,0.375,0.485,0.43000000000000005,0.535,0.53,0.375,0.445,0.555
0.38,0.30500000000000005,0.44,0.47,0.37,0.455,0.4,0.43000000000000005,0.31
0.355,0.335,0.5349999999999999,0.38,0.28,0.395,0.64,0.36,0.34
0.39,0.5,0.325,0.425,0.5249999999999999,0.265,0.32999999999999996,0.37,0.43
0.35,0.385,0.41500000000000004,0.40499999999999997,0.415,0.31,0.365,0.39,0.535
0.36,0.395,0.645,0.39,0.375,0.325,0.46499999999999997,0.195,0.235
0.33999999999999997,0.565,0.41000000000000003,0.31,0.43,0.47500000000000003,0.28500000000000003,0.315,0.435
0.505,0.175,0.45499999999999996,0.275,0.36,0.38,0.305,0.47500000000000003,0.23500000000000001
0.42,0.59,0.52,0.29500000000000004,0.5449999999999999,0.23,0.395,0.46,0.74
0.335,0.495,0.39,0.64,0.365,0.44000000000000006,0.28500000000000003,0.345,0.4
0.46499999999999997,0.47,0.35,0.31,0.315,0.19,0.515,0.29500000000000004,0.275
0.28,0.54,0.5349999999999999,0.22500000000000003,0.265,0.37,0.28500000000000003,0.325,0.445
0.405,0.39,0.31,0.3,0.245,0.23,0.485,0.5800000000000001,0.505
0.41500000000000004,0.255,0.505,0.285,0.33999999999999997,0.345,0.435,0.33,0.44
0.31,0.42,0.44,0.45499999999999996,0.51,0.5700000000000001,0.43500000000000005,0.38,0.33499999999999996
0.64,0.625,0.33,0.335,0.45,0.245,0.3,0.44,0.49
0.425,0.395,0.465,0.62,0.5549999999999999,0.405,0.45999999999999996,0.545,0.45499999999999996
0.6599999999999999,0.46499999999999997,0.46,0.49,0.265,0.385,0.37,0.43,0.495
0.42,0.335,0.48,0.27,0.45,0.485,0.395,0.405,0.325
0.325,0.515,0.41500000000000004,0.475,0.44999999999999996,0.36,0.26,0.51,0.475
0.38,0.42000000000000004,0.325,0.49,0.615,0.365,0.515,0.555,0.27
0.645,0.445,0.44999999999999996,0.36,0.49,0.355,0.29,0.53,0.605
0.37,0.63,0.5800000000000001,0.575,0.39,0.225,0.52,0.41500000000000004,0.39
0.325,0.52,0.46,0.525,0.41000000000000003,0.455,0.435,0.395,0.32999999999999996
0.53,0.33499999999999996,0.245,0.385,0.365,0.52,0.255,0.31,0.535
0.22999999999999998,0.46499999999999997,0.47,0.385,0.31000000000000005,0.325,0.425,0.62,0.27
