PPO,multivariate-genuine-1k,multivariate-genuine-100%,univariate-genuine-1k,univariate-genuine-100%,uniform-genuine-1k,uniform-genuine-100%,mixture-genuine-1k,mixture-genuine-100%
0.4142539682539682,0.46849735449735447,0.5380357142857142,0.5503941798941798,0.42899603174603174,0.5096481481481482,0.4736957671957672,0.4946666666666667,0.5254844006568145
0.4356269841269841,0.461771164021164,0.464596560846561,0.4524801587301587,0.4791349206349206,0.5273677248677249,0.5335198412698413,0.5548052503052503,0.45645502645502645
0.48558333333333326,0.42252910052910064,0.5809814814814814,0.45833730158730157,0.5821587301587301,0.5286177248677248,0.4286243386243386,0.4534126984126984,0.490989417989418
0.4887698412698412,0.4700396825396825,0.4723250915750915,0.579781746031746,0.4611587301587302,0.481095238095238,0.47444576719576714,0.5452063492063491,0.43046825396825394
0.5369193121693121,0.4813796296296296,0.4683402207626345,0.4824523809523811,0.463095238095238,0.4956865079365079,0.4864907407407407,0.5499841269841269,0.5552847222222221
0.45509126984126985,0.5760608465608466,0.5117486772486772,0.5119246031746032,0.5283095238095238,0.5750714285714286,0.49248015873015877,0.4912791005291006,0.47075925925925927
0.5941455026455027,0.5619444444444445,0.5474907407407409,0.5075648148148147,0.50144708994709,0.4604669312169313,0.48683994708994716,0.4295753968253969,0.4289087301587301
0.5882526455026454,0.5104166666666666,0.4954550264550265,0.5262658730158729,0.6010555555555556,0.5531058201058201,0.4313769841269841,0.42928174603174607,0.4823174603174603
0.45540211640211636,0.5144724958949096,0.45972089947089945,0.4432499999999999,0.4690873015873016,0.5485767195767197,0.543468253968254,0.39370767195767187,0.5480555555555555
0.45049999999999996,0.5242632275132275,0.49108862433862427,0.48395238095238097,0.5348531746031746,0.44927116402116396,0.5600859788359788,0.44934920634920633,0.4633531746031746
0.6301626984126983,0.5103015873015873,0.5671785714285714,0.5501719576719576,0.47909920634920644,0.527611111111111,0.4962843915343915,0.5894722222222223,0.46611640211640215
0.48743650793650783,0.5407301587301586,0.5390873015873016,0.4816481481481481,0.5034378306878307,0.5559761904761904,0.5058611111111112,0.539329365079365,0.528287037037037
