PPO,multivariate-genuine-1k,multivariate-genuine-100%,univariate-genuine-1k,univariate-genuine-100%,uniform-genuine-1k,uniform-genuine-100%,mixture-genuine-1k,mixture-genuine-100%
0.5470952380952381,0.4628333333333333,0.5165013227513228,0.49352116402116397,0.49146560846560844,0.48812301587301576,0.4077395382395381,0.5887420634920635,0.5180793650793651
0.5203412698412698,0.5060436507936508,0.4797142857142857,0.48176984126984135,0.5002117604617605,0.4789365079365079,0.5267579365079365,0.5303412698412697,0.5932499999999998
0.4924656084656084,0.5261904761904761,0.48075,0.3881230158730158,0.4112116402116402,0.5107792207792209,0.6199920634920635,0.571031746031746,0.5344087301587301
0.3889708994708996,0.6173240740740742,0.5054166666666666,0.4694788359788359,0.5127473544973545,0.5833015873015872,0.5954140211640212,0.39682539682539686,0.5577420634920635
0.517234126984127,0.4471521164021164,0.5865171957671957,0.5273888888888889,0.41502236652236646,0.4927950937950939,0.5126732804232804,0.5862619047619048,0.5632857142857143
0.5025555555555555,0.4016865079365078,0.49270105820105825,0.5008809523809523,0.4038902116402116,0.5689484126984128,0.4652368927368927,0.5139047619047619,0.4883505291005291
0.5464444444444444,0.4888228715728716,0.505234126984127,0.5787195767195767,0.5403560606060607,0.571469696969697,0.5197633477633478,0.48048132586367875,0.5868968253968253
0.46033874458874446,0.49335317460317457,0.5315212842712842,0.4653650793650793,0.5123333333333333,0.6262435064935065,0.4299458874458874,0.6120198412698413,0.5493769841269842
0.4618849206349206,0.48927922077922076,0.617638888888889,0.47616666666666674,0.49958333333333327,0.5052792207792206,0.5394617604617604,0.2281666666666666,0.4557103174603174
0.45757936507936503,0.5010423280423281,0.485922077922078,0.4071204906204906,0.49705687830687834,0.47278054353054355,0.4756190476190477,0.45040476190476186,0.40338817663817655
0.44006481481481485,0.5673452380952382,0.5896428571428571,0.48851202501202495,0.5034391534391536,0.4972711640211641,0.49574603174603166,0.42914682539682536,0.5335000000000001
0.5082050264550265,0.523537037037037,0.5455371572871573,0.5638015873015872,0.4208891293891293,0.5616812169312169,0.40821825396825395,0.498920634920635,0.45832936507936506
0.5270674603174603,0.5161746031746032,0.5079300144300145,0.4024722222222221,0.44800661375661377,0.5582857142857143,0.499818783068783,0.527420634920635,0.43220238095238095
0.49189682539682533,0.5193650793650794,0.48382539682539677,0.5477924482924482,0.6141626984126984,0.5634855699855701,0.4287222222222222,0.5936230158730158,0.5031071428571428
0.5533544973544973,0.46824206349206354,0.47163888888888894,0.4122473544973544,0.5594497354497354,0.38574891774891773,0.4957354497354498,0.4928730158730158,0.533468253968254
0.40957972582972585,0.5112621452621451,0.5274166666666666,0.556531746031746,0.5093174603174603,0.5042038239538239,0.4706019721019721,0.4533928571428571,0.5862103174603174
0.593989417989418,0.39266943241943236,0.5315066137566138,0.4994801587301588,0.42774206349206356,0.4352698412698413,0.5497152477152478,0.2991587301587301,0.5401111111111112
0.4584378306878306,0.49582936507936504,0.45679329004329006,0.5009894179894179,0.5058253968253968,0.5366230158730159,0.41654761904761906,0.4844920634920634,0.4887658730158731
0.45421428571428574,0.4512301587301587,0.515272607022607,0.43049999999999994,0.48533477633477623,0.46151070226070223,0.46624747474747474,0.4914232804232804,0.5353928571428571
0.4532964165464165,0.5713809523809523,0.5598202260702262,0.4385569985569985,0.4740753968253968,0.5224814814814815,0.598049062049062,0.40044708994709,0.5725132275132274
0.5978968253968253,0.4301798941798942,0.44481349206349197,0.48337698412698404,0.510358585858586,0.4944062049062049,0.4814141414141414,0.4814722222222222,0.4255502645502645
0.4582871572871573,0.5068148148148148,0.46876851851851853,0.5694801587301586,0.49930158730158736,0.5563744588744588,0.6346230158730158,0.4416507936507936,0.43826984126984125
0.4186165223665223,0.4210436507936507,0.5264141414141413,0.6436031746031746,0.497343795093795,0.5191309523809523,0.4704101731601732,0.5310899470899471,0.4508968253968254
0.471175925925926,0.6057142857142856,0.46371705146705144,0.4577539682539682,0.5466798941798942,0.4730054112554113,0.4780821308321308,0.4680674603174603,0.6025886243386244
0.5024484126984126,0.49749206349206343,0.5598599086099085,0.48482142857142857,0.5122777777777778,0.4443095238095238,0.4633506493506493,0.5215515873015872,0.5603253968253967
0.47674747474747475,0.3830609668109668,0.5798055555555555,0.6276560846560847,0.5391547619047619,0.4126587301587301,0.5790936748436749,0.4328518518518518,0.5540793650793651
0.5925161135161134,0.5133809523809524,0.3961957671957672,0.5209722222222222,0.44432539682539685,0.48207936507936505,0.5225820105820105,0.4460753968253968,0.47877380952380955
0.4545198412698412,0.5199563492063491,0.5369484126984128,0.4348373015873015,0.45286507936507936,0.49440079365079365,0.5065277777777777,0.5313333333333333,0.4588730158730159
0.49650396825396825,0.5029392736892738,0.4836666666666666,0.3595251322751323,0.5330714285714286,0.5645345117845117,0.4954444444444445,0.4315833333333333,0.547940476190476
0.40215873015873016,0.4764007936507937,0.4665569985569985,0.38963095238095236,0.46932539682539665,0.5788452380952381,0.5483849206349206,0.4865965608465609,0.3940064935064934
0.526712962962963,0.5138347763347763,0.6064126984126983,0.49924206349206346,0.5213492063492062,0.5076998556998557,0.47044444444444444,0.4648412698412698,0.5967460317460318
0.4451468253968254,0.5450371572871573,0.5351547619047619,0.477739417989418,0.4489445646945647,0.4462368927368928,0.521904761904762,0.4501891534391534,0.4619325396825398
0.5598625541125541,0.5081349206349206,0.5512777777777778,0.5589722222222222,0.5209603174603172,0.45198544973544963,0.47979497354497347,0.468079365079365,0.5387420634920634
0.5075912698412699,0.44393253968253954,0.5143544973544975,0.5430292207792208,0.5157460317460318,0.38970526695526697,0.4923928571428572,0.49623544973544986,0.5681349206349207
0.49407539682539675,0.40622222222222215,0.5234141414141414,0.47182142857142856,0.5546111111111112,0.46429497354497357,0.42587049062049065,0.5451679894179893,0.6447751322751323
