PPO,multivariate-genuine-1k,multivariate-genuine-100%,univariate-genuine-1k,univariate-genuine-100%,uniform-genuine-1k,uniform-genuine-100%,mixture-genuine-1k,mixture-genuine-100%
0.63,0.61,0.61,0.6266666666666667,0.38666666666666666,0.38999999999999996,0.43333333333333335,0.4966666666666667,0.33666666666666667
0.5533333333333333,0.4066666666666666,0.51,0.61,0.43,0.48333333333333334,0.3866666666666666,0.5933333333333333,0.3833333333333333
0.43333333333333335,0.34333333333333327,0.4666666666666667,0.5,0.3733333333333333,0.32666666666666666,0.48,0.4766666666666667,0.3933333333333333
0.5233333333333333,0.6233333333333333,0.46333333333333326,0.5399999999999999,0.5766666666666667,0.52,0.5466666666666666,0.56,0.43333333333333335
0.5566666666666666,0.5533333333333333,0.6333333333333333,0.44999999999999996,0.4033333333333333,0.4933333333333333,0.53,0.5133333333333333,0.3866666666666666
0.4766666666666667,0.48,0.5133333333333333,0.4766666666666667,0.53,0.3233333333333333,0.4633333333333333,0.4766666666666666,0.5233333333333333
0.4866666666666667,0.38,0.48,0.44333333333333336,0.43,0.45333333333333325,0.5700000000000001,0.42,0.5166666666666666
0.5466666666666666,0.41333333333333333,0.5633333333333332,0.5399999999999999,0.6166666666666667,0.45,0.43333333333333335,0.55,0.43
0.5733333333333334,0.5233333333333333,0.55,0.38999999999999996,0.6,0.35,0.41666666666666663,0.56,0.5166666666666666
0.5333333333333333,0.51,0.5266666666666666,0.5566666666666666,0.37666666666666665,0.4866666666666666,0.5333333333333333,0.6333333333333333,0.48333333333333334
0.6066666666666667,0.45999999999999996,0.6,0.5333333333333333,0.5233333333333333,0.43333333333333335,0.6166666666666667,0.45666666666666667,0.49
0.5433333333333333,0.42333333333333334,0.56,0.5566666666666666,0.5599999999999999,0.59,0.5266666666666666,0.5433333333333333,0.4966666666666667
0.5733333333333334,0.46,0.44,0.49333333333333335,0.5966666666666667,0.6333333333333333,0.41000000000000003,0.5733333333333333,0.35
0.3833333333333333,0.6233333333333333,0.48,0.29999999999999993,0.45666666666666667,0.6333333333333333,0.42666666666666664,0.42666666666666664,0.53
0.5166666666666666,0.36,0.5666666666666667,0.29666666666666663,0.42333333333333334,0.5,0.4866666666666667,0.6,0.41
0.51,0.56,0.4933333333333333,0.42333333333333334,0.45666666666666667,0.45333333333333337,0.55,0.49666666666666665,0.42333333333333334
0.5433333333333333,0.5633333333333334,0.36,0.5233333333333333,0.6033333333333333,0.5733333333333334,0.5466666666666666,0.5366666666666666,0.3933333333333333
0.4733333333333333,0.5933333333333333,0.5633333333333332,0.53,0.5066666666666667,0.45333333333333337,0.4066666666666666,0.45999999999999996,0.48666666666666664
0.52,0.34333333333333327,0.5366666666666666,0.45333333333333337,0.5333333333333333,0.42666666666666664,0.44666666666666666,0.43666666666666665,0.44
0.5366666666666666,0.5533333333333333,0.38,0.5433333333333333,0.5333333333333333,0.53,0.5433333333333333,0.38666666666666666,0.44000000000000006
0.5866666666666667,0.5866666666666667,0.6366666666666667,0.4666666666666667,0.5033333333333333,0.4533333333333333,0.6066666666666667,0.4633333333333334,0.3833333333333333
0.49333333333333335,0.55,0.6766666666666667,0.5466666666666666,0.5533333333333332,0.5166666666666666,0.5133333333333333,0.5700000000000001,0.4833333333333333
0.5,0.48,0.3133333333333333,0.51,0.48,0.4866666666666667,0.44,0.41666666666666663,0.56
0.5733333333333333,0.51,0.41666666666666663,0.4533333333333333,0.4666666666666667,0.5233333333333333,0.52,0.5666666666666667,0.44999999999999996
0.63,0.36999999999999994,0.5766666666666667,0.42666666666666664,0.38,0.3733333333333333,0.3933333333333333,0.6233333333333333,0.3533333333333334
0.6133333333333333,0.33999999999999997,0.63,0.49,0.5433333333333333,0.5566666666666666,0.3966666666666666,0.4933333333333333,0.42333333333333334
0.5533333333333333,0.5233333333333333,0.6266666666666667,0.4866666666666666,0.4733333333333334,0.3333333333333333,0.4333333333333333,0.41666666666666663,0.43666666666666665
0.5433333333333333,0.33999999999999997,0.43999999999999995,0.41666666666666663,0.44666666666666666,0.5766666666666667,0.5,0.49333333333333335,0.37999999999999995
0.5133333333333333,0.47000000000000003,0.5733333333333333,0.5433333333333333,0.5966666666666667,0.4066666666666666,0.41666666666666663,0.52,0.49666666666666665
0.45999999999999996,0.52,0.43000000000000005,0.57,0.41333333333333333,0.35,0.42999999999999994,0.5066666666666666,0.44
0.5333333333333333,0.5066666666666667,0.37333333333333335,0.44333333333333336,0.4666666666666667,0.66,0.62,0.43,0.5
0.4766666666666667,0.5333333333333333,0.5566666666666666,0.6533333333333333,0.4533333333333333,0.4833333333333333,0.4733333333333333,0.4633333333333333,0.5533333333333333
0.51,0.6033333333333333,0.44999999999999996,0.42,0.5466666666666666,0.51,0.43666666666666665,0.5800000000000001,0.4833333333333333
0.4633333333333334,0.4066666666666666,0.5166666666666666,0.38666666666666666,0.5800000000000001,0.34333333333333327,0.2266666666666666,0.43999999999999995,0.48
0.5666666666666667,0.62,0.66,0.47,0.48666666666666664,0.5333333333333333,0.51,0.4766666666666667,0.5333333333333333
0.4866666666666667,0.62,0.4433333333333333,0.5333333333333333,0.5933333333333334,0.5866666666666667,0.5766666666666667,0.57,0.5133333333333333
